mi_sku,subcategoria,n_variantes,tipos,imagen_compartida,estado
MED-6783,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-130_img1.jpg,imagenes_variante_duplicadas
MED-6784,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1370_img1.jpg,imagenes_variante_duplicadas
MED-6785,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-137D0_img1.jpg,imagenes_variante_duplicadas
MED-6786,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-140_img1.jpg,imagenes_variante_duplicadas
MED-6787,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1430_img1.jpg,imagenes_variante_duplicadas
MED-6788,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1470_img1.jpg,imagenes_variante_duplicadas
MED-6789,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-150_img1.jpg,imagenes_variante_duplicadas
MED-6790,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-160_img1.jpg,imagenes_variante_duplicadas
MED-6791,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-165D0_img1.jpg,imagenes_variante_duplicadas
MED-6792,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-170_img1.jpg,imagenes_variante_duplicadas
MED-6793,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-173D0_img1.jpg,imagenes_variante_duplicadas
MED-6794,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1750_img1.jpg,imagenes_variante_duplicadas
MED-6795,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1790_img1.jpg,imagenes_variante_duplicadas
MED-6796,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-17M0_img1.jpg,imagenes_variante_duplicadas
MED-6797,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-180_img1.jpg,imagenes_variante_duplicadas
MED-6798,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-190_img1.jpg,imagenes_variante_duplicadas
MED-6800,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-200_img1.jpg,imagenes_variante_duplicadas
MED-6801,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-205D0_img1.jpg,imagenes_variante_duplicadas
MED-6802,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-208D0_img1.jpg,imagenes_variante_duplicadas
MED-6803,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-210_img1.jpg,imagenes_variante_duplicadas
MED-6804,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-212P0_img1.jpg,imagenes_variante_duplicadas
MED-6805,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-2130_img1.jpg,imagenes_variante_duplicadas
MED-6806,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-21M0_img1.jpg,imagenes_variante_duplicadas
MED-6807,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-21P0_img1.jpg,imagenes_variante_duplicadas
MED-6808,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-220_img1.jpg,imagenes_variante_duplicadas
MED-6809,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-22M0_img1.jpg,imagenes_variante_duplicadas
MED-6810,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-230_img1.jpg,imagenes_variante_duplicadas
MED-6811,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-240_img1.jpg,imagenes_variante_duplicadas
MED-6812,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-260_img1.jpg,imagenes_variante_duplicadas
MED-6813,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-270_img1.jpg,imagenes_variante_duplicadas
MED-6814,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-280_img1.jpg,imagenes_variante_duplicadas
MED-6816,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-29M0_img1.jpg,imagenes_variante_duplicadas
MED-6817,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-30M0_img1.jpg,imagenes_variante_duplicadas
MED-6818,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-310_img1.jpg,imagenes_variante_duplicadas
MED-6819,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-330_img1.jpg,imagenes_variante_duplicadas
MED-6820,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-360_img1.jpg,imagenes_variante_duplicadas
MED-6821,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-370_img1.jpg,imagenes_variante_duplicadas
MED-6822,spo2_direct_connect_sensors,2,Adult Clip|Adult Soft,S410-380_img1.jpg,imagenes_variante_duplicadas
MED-6823,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-38P0_img1.jpg,imagenes_variante_duplicadas
MED-6824,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-390_img1.jpg,imagenes_variante_duplicadas
MED-6825,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-46D0_img1.jpg,imagenes_variante_duplicadas
MED-6826,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-470_img1.jpg,imagenes_variante_duplicadas
MED-6827,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-480_img1.jpg,imagenes_variante_duplicadas
MED-6828,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-540_img1.jpg,imagenes_variante_duplicadas
MED-6829,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-550_img1.jpg,imagenes_variante_duplicadas
MED-6830,spo2_direct_connect_sensors,3,Adult Clip|Adult Soft|Neonate Soft,S310-560_img1.jpg,imagenes_variante_duplicadas
MED-6831,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-580_img1.jpg,imagenes_variante_duplicadas
MED-6832,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-59P0_img1.jpg,imagenes_variante_duplicadas
MED-6833,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-600_img1.jpg,imagenes_variante_duplicadas
MED-6834,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-61D0_img1.jpg,imagenes_variante_duplicadas
MED-6835,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-62D0_img1.jpg,imagenes_variante_duplicadas
MED-6836,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-630_img1.jpg,imagenes_variante_duplicadas
MED-6837,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-640_img1.jpg,imagenes_variante_duplicadas
MED-6838,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-65D0_img1.jpg,imagenes_variante_duplicadas
MED-6839,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-66D0_img1.jpg,imagenes_variante_duplicadas
MED-6840,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-68D0_img1.jpg,imagenes_variante_duplicadas
MED-6841,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-690_img1.jpg,imagenes_variante_duplicadas
MED-6842,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-70P0_img1.jpg,imagenes_variante_duplicadas
MED-6843,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-740_img1.jpg,imagenes_variante_duplicadas
MED-6844,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-750_img1.jpg,imagenes_variante_duplicadas
MED-6845,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-760_img1.jpg,imagenes_variante_duplicadas
MED-6846,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-800_img1.jpg,imagenes_variante_duplicadas
MED-6847,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-84D0_img1.jpg,imagenes_variante_duplicadas
MED-6848,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-910_img1.jpg,imagenes_variante_duplicadas
MED-6849,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-91M0_img1.jpg,imagenes_variante_duplicadas
MED-6850,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-960_img1.jpg,imagenes_variante_duplicadas
MED-6851,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-97D0_img1.jpg,imagenes_variante_duplicadas
MED-6852,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-990_img1.jpg,imagenes_variante_duplicadas
MED-6853,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-010_img1.jpg,imagenes_variante_duplicadas
MED-6854,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-01P0_img1.jpg,imagenes_variante_duplicadas
MED-6855,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-020_img1.jpg,imagenes_variante_duplicadas
MED-6856,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-030_img1.jpg,imagenes_variante_duplicadas
MED-6857,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-040_img1.jpg,imagenes_variante_duplicadas
MED-6858,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-050_img1.jpg,imagenes_variante_duplicadas
MED-6859,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-060_img1.jpg,imagenes_variante_duplicadas
MED-6860,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-070_img1.jpg,imagenes_variante_duplicadas
MED-6861,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-080_img1.jpg,imagenes_variante_duplicadas
MED-6862,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-08L0_img1.jpg,imagenes_variante_duplicadas
MED-6863,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-090_img1.jpg,imagenes_variante_duplicadas
MED-6864,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-100_img1.jpg,imagenes_variante_duplicadas
MED-6865,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-101P0_img1.jpg,imagenes_variante_duplicadas
MED-6866,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1060_img1.jpg,imagenes_variante_duplicadas
MED-6867,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1080_img1.jpg,imagenes_variante_duplicadas
MED-6868,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-110_img1.jpg,imagenes_variante_duplicadas
MED-6869,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1130_img1.jpg,imagenes_variante_duplicadas
MED-6870,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-120_img1.jpg,imagenes_variante_duplicadas
MED-6871,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1210_img1.jpg,imagenes_variante_duplicadas
MED-6872,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1250_img1.jpg,imagenes_variante_duplicadas
MED-6873,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-130_img1.jpg,imagenes_variante_duplicadas
MED-6874,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1370_img1.jpg,imagenes_variante_duplicadas
MED-6875,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-137D0_img1.jpg,imagenes_variante_duplicadas
MED-6876,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-140_img1.jpg,imagenes_variante_duplicadas
MED-6877,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1430_img1.jpg,imagenes_variante_duplicadas
MED-6878,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1470_img1.jpg,imagenes_variante_duplicadas
MED-6879,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-150_img1.jpg,imagenes_variante_duplicadas
MED-6880,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-160_img1.jpg,imagenes_variante_duplicadas
MED-6881,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-165D0_img1.jpg,imagenes_variante_duplicadas
MED-6882,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-170_img1.jpg,imagenes_variante_duplicadas
MED-6883,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-173D0_img1.jpg,imagenes_variante_duplicadas
MED-6884,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1750_img1.jpg,imagenes_variante_duplicadas
MED-6885,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1790_img1.jpg,imagenes_variante_duplicadas
MED-6886,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-17M0_img1.jpg,imagenes_variante_duplicadas
MED-6887,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-180_img1.jpg,imagenes_variante_duplicadas
MED-6888,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-190_img1.jpg,imagenes_variante_duplicadas
MED-6889,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-191P0_img1.jpg,imagenes_variante_duplicadas
MED-6890,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-200_img1.jpg,imagenes_variante_duplicadas
MED-6891,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-205D0_img1.jpg,imagenes_variante_duplicadas
MED-6892,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-208D0_img1.jpg,imagenes_variante_duplicadas
MED-6893,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-210_img1.jpg,imagenes_variante_duplicadas
MED-6894,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-212P0_img1.jpg,imagenes_variante_duplicadas
MED-6895,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-2130_img1.jpg,imagenes_variante_duplicadas
MED-6896,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-21M0_img1.jpg,imagenes_variante_duplicadas
MED-6897,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-21P0_img1.jpg,imagenes_variante_duplicadas
MED-6898,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-220_img1.jpg,imagenes_variante_duplicadas
MED-6899,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-22M0_img1.jpg,imagenes_variante_duplicadas
MED-6900,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-230_img1.jpg,imagenes_variante_duplicadas
MED-6901,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-240_img1.jpg,imagenes_variante_duplicadas
MED-6902,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-260_img1.jpg,imagenes_variante_duplicadas
MED-6903,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-270_img1.jpg,imagenes_variante_duplicadas
MED-6904,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-280_img1.jpg,imagenes_variante_duplicadas
MED-6905,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-290_img1.jpg,imagenes_variante_duplicadas
MED-6906,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-29M0_img1.jpg,imagenes_variante_duplicadas
MED-6907,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-30M0_img1.jpg,imagenes_variante_duplicadas
MED-6908,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-310_img1.jpg,imagenes_variante_duplicadas
MED-6909,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-330_img1.jpg,imagenes_variante_duplicadas
MED-6910,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-360_img1.jpg,imagenes_variante_duplicadas
MED-6911,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-370_img1.jpg,imagenes_variante_duplicadas
MED-6912,spo2_direct_connect_sensors,2,Adult Clip|Adult Soft,S410-380_img1.jpg,imagenes_variante_duplicadas
MED-6913,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-38P0_img1.jpg,imagenes_variante_duplicadas
MED-6914,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-390_img1.jpg,imagenes_variante_duplicadas
MED-6915,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-46D0_img1.jpg,imagenes_variante_duplicadas
MED-6916,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-470_img1.jpg,imagenes_variante_duplicadas
MED-6917,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-480_img1.jpg,imagenes_variante_duplicadas
MED-6918,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-540_img1.jpg,imagenes_variante_duplicadas
MED-6919,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-550_img1.jpg,imagenes_variante_duplicadas
MED-6920,spo2_direct_connect_sensors,3,Adult Clip|Adult Soft|Neonate Soft,S310-560_img1.jpg,imagenes_variante_duplicadas
MED-6921,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-580_img1.jpg,imagenes_variante_duplicadas
MED-6922,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-59P0_img1.jpg,imagenes_variante_duplicadas
MED-6923,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-600_img1.jpg,imagenes_variante_duplicadas
MED-6924,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-61D0_img1.jpg,imagenes_variante_duplicadas
MED-6925,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-62D0_img1.jpg,imagenes_variante_duplicadas
MED-6926,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-630_img1.jpg,imagenes_variante_duplicadas
MED-6927,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-640_img1.jpg,imagenes_variante_duplicadas
MED-6928,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-65D0_img1.jpg,imagenes_variante_duplicadas
MED-6929,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-66D0_img1.jpg,imagenes_variante_duplicadas
MED-6930,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-68D0_img1.jpg,imagenes_variante_duplicadas
MED-6931,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-690_img1.jpg,imagenes_variante_duplicadas
