mi_sku,subcategoria,tipo,sku_ref,archivo_actual,familia_duplicada
MED-7001,spo2_direct_connect_sensors,Neonate Soft,S310-370,direct-connect-spo2-sensors/S310-370_img1.jpg,si
MED-7001,spo2_direct_connect_sensors,Pediatric Clip,S110-370,direct-connect-spo2-sensors/S110-370_img1.jpg,si
MED-7001,spo2_direct_connect_sensors,Pediatric Soft,S110S-370,direct-connect-spo2-sensors/S110S-370_img1.jpg,si
MED-7002,spo2_direct_connect_sensors,Adult Clip,S410-38P0,direct-connect-spo2-sensors/S410-38P0_img1.jpg,si
MED-7002,spo2_direct_connect_sensors,Adult Soft,S410S-38P0,direct-connect-spo2-sensors/S410S-38P0_img1.jpg,si
MED-7002,spo2_direct_connect_sensors,Multi-Site,S810-38P0,direct-connect-spo2-sensors/S810-38P0_img1.jpg,si
MED-7002,spo2_direct_connect_sensors,Neonate Soft,S310-38P0,direct-connect-spo2-sensors/S310-38P0_img1.jpg,si
MED-7002,spo2_direct_connect_sensors,Pediatric Clip,S110-38P0,direct-connect-spo2-sensors/S110-38P0_img1.jpg,si
MED-7002,spo2_direct_connect_sensors,Pediatric Soft,S110S-38P0,direct-connect-spo2-sensors/S110S-38P0_img1.jpg,si
MED-7003,spo2_direct_connect_sensors,Adult Clip,S410-390,direct-connect-spo2-sensors/S410-390_img1.jpg,si
MED-7003,spo2_direct_connect_sensors,Adult Soft,S410S-390,direct-connect-spo2-sensors/S410S-390_img1.jpg,si
MED-7003,spo2_direct_connect_sensors,Multi-Site,S810-390,direct-connect-spo2-sensors/S810-390_img1.jpg,si
MED-7003,spo2_direct_connect_sensors,Neonate Soft,S310-390,direct-connect-spo2-sensors/S310-390_img1.jpg,si
MED-7003,spo2_direct_connect_sensors,Pediatric Clip,S110-390,direct-connect-spo2-sensors/S110-390_img1.jpg,si
MED-7003,spo2_direct_connect_sensors,Pediatric Soft,S110S-390,direct-connect-spo2-sensors/S110S-390_img1.jpg,si
MED-7004,spo2_direct_connect_sensors,Adult Clip,S410-46D0,direct-connect-spo2-sensors/S410-46D0_img1.jpg,si
MED-7004,spo2_direct_connect_sensors,Adult Soft,S410S-46D0,direct-connect-spo2-sensors/S410S-46D0_img1.jpg,si
MED-7004,spo2_direct_connect_sensors,Multi-Site,S810-46D0,direct-connect-spo2-sensors/S810-46D0_img1.jpg,si
MED-7004,spo2_direct_connect_sensors,Neonate Soft,S310-46D0,direct-connect-spo2-sensors/S310-46D0_img1.jpg,si
MED-7004,spo2_direct_connect_sensors,Pediatric Clip,S110-46D0,direct-connect-spo2-sensors/S110-46D0_img1.jpg,si
MED-7004,spo2_direct_connect_sensors,Pediatric Soft,S110S-46D0,direct-connect-spo2-sensors/S110S-46D0_img1.jpg,si
MED-7005,spo2_direct_connect_sensors,Adult Clip,S410-470,direct-connect-spo2-sensors/S410-470_img1.jpg,si
MED-7005,spo2_direct_connect_sensors,Adult Soft,S410S-470,direct-connect-spo2-sensors/S410S-470_img1.jpg,si
MED-7005,spo2_direct_connect_sensors,Multi-Site,S810-470,direct-connect-spo2-sensors/S810-470_img1.jpg,si
MED-7005,spo2_direct_connect_sensors,Neonate Soft,S310-470,direct-connect-spo2-sensors/S310-470_img1.jpg,si
MED-7005,spo2_direct_connect_sensors,Pediatric Clip,S110-470,direct-connect-spo2-sensors/S110-470_img1.jpg,si
MED-7005,spo2_direct_connect_sensors,Pediatric Soft,S110S-470,direct-connect-spo2-sensors/S110S-470_img1.jpg,si
MED-7006,spo2_direct_connect_sensors,Adult Clip,S410-480,direct-connect-spo2-sensors/S410-480_img1.jpg,si
MED-7006,spo2_direct_connect_sensors,Adult Soft,S410S-480,direct-connect-spo2-sensors/S410S-480_img1.jpg,si
MED-7006,spo2_direct_connect_sensors,Multi-Site,S810-480,direct-connect-spo2-sensors/S810-480_img1.jpg,si
MED-7006,spo2_direct_connect_sensors,Neonate Soft,S310-480,direct-connect-spo2-sensors/S310-480_img1.jpg,si
MED-7006,spo2_direct_connect_sensors,Pediatric Clip,S110-480,direct-connect-spo2-sensors/S110-480_img1.jpg,si
MED-7006,spo2_direct_connect_sensors,Pediatric Soft,S110S-480,direct-connect-spo2-sensors/S110S-480_img1.jpg,si
MED-7007,spo2_direct_connect_sensors,Adult Clip,S410-540,direct-connect-spo2-sensors/S410-540_img1.jpg,si
MED-7007,spo2_direct_connect_sensors,Adult Soft,S410S-540,direct-connect-spo2-sensors/S410S-540_img1.jpg,si
MED-7007,spo2_direct_connect_sensors,Multi-Site,S810-540,direct-connect-spo2-sensors/S810-540_img1.jpg,si
MED-7007,spo2_direct_connect_sensors,Neonate Soft,S310-540,direct-connect-spo2-sensors/S310-540_img1.jpg,si
MED-7007,spo2_direct_connect_sensors,Pediatric Clip,S110-540,direct-connect-spo2-sensors/S110-540_img1.jpg,si
MED-7007,spo2_direct_connect_sensors,Pediatric Soft,S110S-540,direct-connect-spo2-sensors/S110S-540_img1.jpg,si
MED-7008,spo2_direct_connect_sensors,Adult Clip,S410-550,direct-connect-spo2-sensors/S410-550_img1.jpg,si
MED-7008,spo2_direct_connect_sensors,Adult Soft,S410S-550,direct-connect-spo2-sensors/S410S-550_img1.jpg,si
MED-7008,spo2_direct_connect_sensors,Multi-Site,S810-550,direct-connect-spo2-sensors/S810-550_img1.jpg,si
MED-7008,spo2_direct_connect_sensors,Neonate Soft,S310-550,direct-connect-spo2-sensors/S310-550_img1.jpg,si
MED-7008,spo2_direct_connect_sensors,Pediatric Clip,S110-550,direct-connect-spo2-sensors/S110-550_img1.jpg,si
MED-7008,spo2_direct_connect_sensors,Pediatric Soft,S110S-550,direct-connect-spo2-sensors/S110S-550_img1.jpg,si
MED-7009,spo2_direct_connect_sensors,Adult Clip,S410-580,direct-connect-spo2-sensors/S410-580_img1.jpg,si
MED-7009,spo2_direct_connect_sensors,Adult Soft,S410S-580,direct-connect-spo2-sensors/S410S-580_img1.jpg,si
MED-7009,spo2_direct_connect_sensors,Multi-Site,S810-580,direct-connect-spo2-sensors/S810-580_img1.jpg,si
MED-7009,spo2_direct_connect_sensors,Neonate Soft,S310-580,direct-connect-spo2-sensors/S310-580_img1.jpg,si
MED-7009,spo2_direct_connect_sensors,Pediatric Clip,S110-580,direct-connect-spo2-sensors/S110-580_img1.jpg,si
MED-7009,spo2_direct_connect_sensors,Pediatric Soft,S110S-580,direct-connect-spo2-sensors/S110S-580_img1.jpg,si
MED-7010,spo2_direct_connect_sensors,Adult Clip,S410-59P0,direct-connect-spo2-sensors/S410-59P0_img1.jpg,si
MED-7010,spo2_direct_connect_sensors,Adult Soft,S410S-59P0,direct-connect-spo2-sensors/S410S-59P0_img1.jpg,si
MED-7010,spo2_direct_connect_sensors,Multi-Site,S810-59P0,direct-connect-spo2-sensors/S810-59P0_img1.jpg,si
MED-7010,spo2_direct_connect_sensors,Neonate Soft,S310-59P0,direct-connect-spo2-sensors/S310-59P0_img1.jpg,si
MED-7010,spo2_direct_connect_sensors,Pediatric Clip,S110-59P0,direct-connect-spo2-sensors/S110-59P0_img1.jpg,si
MED-7010,spo2_direct_connect_sensors,Pediatric Soft,S110S-59P0,direct-connect-spo2-sensors/S110S-59P0_img1.jpg,si
MED-7011,spo2_direct_connect_sensors,Adult Clip,S410-600,direct-connect-spo2-sensors/S410-600_img1.jpg,si
MED-7011,spo2_direct_connect_sensors,Adult Soft,S410S-600,direct-connect-spo2-sensors/S410S-600_img1.jpg,si
MED-7011,spo2_direct_connect_sensors,Multi-Site,S810-600,direct-connect-spo2-sensors/S810-600_img1.jpg,si
MED-7011,spo2_direct_connect_sensors,Neonate Soft,S310-600,direct-connect-spo2-sensors/S310-600_img1.jpg,si
MED-7011,spo2_direct_connect_sensors,Pediatric Clip,S110-600,direct-connect-spo2-sensors/S110-600_img1.jpg,si
MED-7011,spo2_direct_connect_sensors,Pediatric Soft,S110S-600,direct-connect-spo2-sensors/S110S-600_img1.jpg,si
MED-7012,spo2_direct_connect_sensors,Adult Clip,S410-61D0,direct-connect-spo2-sensors/S410-61D0_img1.jpg,si
MED-7012,spo2_direct_connect_sensors,Adult Soft,S410S-61D0,direct-connect-spo2-sensors/S410S-61D0_img1.jpg,si
MED-7012,spo2_direct_connect_sensors,Multi-Site,S810-61D0,direct-connect-spo2-sensors/S810-61D0_img1.jpg,si
MED-7012,spo2_direct_connect_sensors,Neonate Soft,S310-61D0,direct-connect-spo2-sensors/S310-61D0_img1.jpg,si
MED-7012,spo2_direct_connect_sensors,Pediatric Clip,S110-61D0,direct-connect-spo2-sensors/S110-61D0_img1.jpg,si
MED-7012,spo2_direct_connect_sensors,Pediatric Soft,S110S-61D0,direct-connect-spo2-sensors/S110S-61D0_img1.jpg,si
MED-7013,spo2_direct_connect_sensors,Adult Clip,S410-62D0,direct-connect-spo2-sensors/S410-62D0_img1.jpg,si
MED-7013,spo2_direct_connect_sensors,Adult Soft,S410S-62D0,direct-connect-spo2-sensors/S410S-62D0_img1.jpg,si
MED-7013,spo2_direct_connect_sensors,Multi-Site,S810-62D0,direct-connect-spo2-sensors/S810-62D0_img1.jpg,si
MED-7013,spo2_direct_connect_sensors,Neonate Soft,S310-62D0,direct-connect-spo2-sensors/S310-62D0_img1.jpg,si
MED-7013,spo2_direct_connect_sensors,Pediatric Clip,S110-62D0,direct-connect-spo2-sensors/S110-62D0_img1.jpg,si
MED-7013,spo2_direct_connect_sensors,Pediatric Soft,S110S-62D0,direct-connect-spo2-sensors/S110S-62D0_img1.jpg,si
MED-7014,spo2_direct_connect_sensors,Adult Clip,S410-630,direct-connect-spo2-sensors/S410-630_img1.jpg,si
MED-7014,spo2_direct_connect_sensors,Adult Soft,S410S-630,direct-connect-spo2-sensors/S410S-630_img1.jpg,si
MED-7014,spo2_direct_connect_sensors,Multi-Site,S810-630,direct-connect-spo2-sensors/S810-630_img1.jpg,si
MED-7014,spo2_direct_connect_sensors,Neonate Soft,S310-630,direct-connect-spo2-sensors/S310-630_img1.jpg,si
MED-7014,spo2_direct_connect_sensors,Pediatric Clip,S110-630,direct-connect-spo2-sensors/S110-630_img1.jpg,si
MED-7014,spo2_direct_connect_sensors,Pediatric Soft,S110S-630,direct-connect-spo2-sensors/S110S-630_img1.jpg,si
MED-7015,spo2_direct_connect_sensors,Adult Clip,S410-640,direct-connect-spo2-sensors/S410-640_img1.jpg,si
MED-7015,spo2_direct_connect_sensors,Adult Soft,S410S-640,direct-connect-spo2-sensors/S410S-640_img1.jpg,si
MED-7015,spo2_direct_connect_sensors,Multi-Site,S810-640,direct-connect-spo2-sensors/S810-640_img1.jpg,si
MED-7015,spo2_direct_connect_sensors,Neonate Soft,S310-640,direct-connect-spo2-sensors/S310-640_img1.jpg,si
MED-7015,spo2_direct_connect_sensors,Pediatric Clip,S110-640,direct-connect-spo2-sensors/S110-640_img1.jpg,si
MED-7015,spo2_direct_connect_sensors,Pediatric Soft,S110S-640,direct-connect-spo2-sensors/S110S-640_img1.jpg,si
MED-7016,spo2_direct_connect_sensors,Adult Clip,S410-65D0,direct-connect-spo2-sensors/S410-65D0_img1.jpg,si
MED-7016,spo2_direct_connect_sensors,Adult Soft,S410S-65D0,direct-connect-spo2-sensors/S410S-65D0_img1.jpg,si
MED-7016,spo2_direct_connect_sensors,Multi-Site,S810-65D0,direct-connect-spo2-sensors/S810-65D0_img1.jpg,si
MED-7016,spo2_direct_connect_sensors,Neonate Soft,S310-65D0,direct-connect-spo2-sensors/S310-65D0_img1.jpg,si
MED-7016,spo2_direct_connect_sensors,Pediatric Clip,S110-65D0,direct-connect-spo2-sensors/S110-65D0_img1.jpg,si
MED-7016,spo2_direct_connect_sensors,Pediatric Soft,S110S-65D0,direct-connect-spo2-sensors/S110S-65D0_img1.jpg,si
MED-7017,spo2_direct_connect_sensors,Adult Clip,S410-66D0,direct-connect-spo2-sensors/S410-66D0_img1.jpg,si
MED-7017,spo2_direct_connect_sensors,Adult Soft,S410S-66D0,direct-connect-spo2-sensors/S410S-66D0_img1.jpg,si
MED-7017,spo2_direct_connect_sensors,Multi-Site,S810-66D0,direct-connect-spo2-sensors/S810-66D0_img1.jpg,si
MED-7017,spo2_direct_connect_sensors,Neonate Soft,S310-66D0,direct-connect-spo2-sensors/S310-66D0_img1.jpg,si
MED-7017,spo2_direct_connect_sensors,Pediatric Clip,S110-66D0,direct-connect-spo2-sensors/S110-66D0_img1.jpg,si
MED-7017,spo2_direct_connect_sensors,Pediatric Soft,S110S-66D0,direct-connect-spo2-sensors/S110S-66D0_img1.jpg,si
MED-7018,spo2_direct_connect_sensors,Adult Clip,S410-68D0,direct-connect-spo2-sensors/S410-68D0_img1.jpg,si
MED-7018,spo2_direct_connect_sensors,Adult Soft,S410S-68D0,direct-connect-spo2-sensors/S410S-68D0_img1.jpg,si
MED-7018,spo2_direct_connect_sensors,Multi-Site,S810-68D0,direct-connect-spo2-sensors/S810-68D0_img1.jpg,si
MED-7018,spo2_direct_connect_sensors,Neonate Soft,S310-68D0,direct-connect-spo2-sensors/S310-68D0_img1.jpg,si
MED-7018,spo2_direct_connect_sensors,Pediatric Clip,S110-68D0,direct-connect-spo2-sensors/S110-68D0_img1.jpg,si
MED-7018,spo2_direct_connect_sensors,Pediatric Soft,S110S-68D0,direct-connect-spo2-sensors/S110S-68D0_img1.jpg,si
MED-7019,spo2_direct_connect_sensors,Adult Clip,S410-690,direct-connect-spo2-sensors/S410-690_img1.jpg,si
MED-7019,spo2_direct_connect_sensors,Adult Soft,S410S-690,direct-connect-spo2-sensors/S410S-690_img1.jpg,si
MED-7019,spo2_direct_connect_sensors,Multi-Site,S810-690,direct-connect-spo2-sensors/S810-690_img1.jpg,si
MED-7019,spo2_direct_connect_sensors,Neonate Soft,S310-690,direct-connect-spo2-sensors/S310-690_img1.jpg,si
MED-7019,spo2_direct_connect_sensors,Pediatric Clip,S110-690,direct-connect-spo2-sensors/S110-690_img1.jpg,si
MED-7019,spo2_direct_connect_sensors,Pediatric Soft,S110S-690,direct-connect-spo2-sensors/S110S-690_img1.jpg,si
MED-7020,spo2_direct_connect_sensors,Adult Clip,S410-70P0,direct-connect-spo2-sensors/S410-70P0_img1.jpg,si
MED-7020,spo2_direct_connect_sensors,Adult Soft,S410S-70P0,direct-connect-spo2-sensors/S410S-70P0_img1.jpg,si
MED-7020,spo2_direct_connect_sensors,Multi-Site,S810-70P0,direct-connect-spo2-sensors/S810-70P0_img1.jpg,si
MED-7020,spo2_direct_connect_sensors,Neonate Soft,S310-70P0,direct-connect-spo2-sensors/S310-70P0_img1.jpg,si
MED-7020,spo2_direct_connect_sensors,Pediatric Clip,S110-70P0,direct-connect-spo2-sensors/S110-70P0_img1.jpg,si
MED-7020,spo2_direct_connect_sensors,Pediatric Soft,S110S-70P0,direct-connect-spo2-sensors/S110S-70P0_img1.jpg,si
MED-7021,spo2_direct_connect_sensors,Adult Clip,S410-740,direct-connect-spo2-sensors/S410-740_img1.jpg,si
MED-7021,spo2_direct_connect_sensors,Adult Soft,S410S-740,direct-connect-spo2-sensors/S410S-740_img1.jpg,si
MED-7021,spo2_direct_connect_sensors,Multi-Site,S810-740,direct-connect-spo2-sensors/S810-740_img1.jpg,si
MED-7021,spo2_direct_connect_sensors,Neonate Soft,S310-740,direct-connect-spo2-sensors/S310-740_img1.jpg,si
MED-7021,spo2_direct_connect_sensors,Pediatric Clip,S110-740,direct-connect-spo2-sensors/S110-740_img1.jpg,si
MED-7021,spo2_direct_connect_sensors,Pediatric Soft,S110S-740,direct-connect-spo2-sensors/S110S-740_img1.jpg,si
MED-7022,spo2_direct_connect_sensors,Adult Clip,S410-750,direct-connect-spo2-sensors/S410-750_img1.jpg,si
MED-7022,spo2_direct_connect_sensors,Adult Soft,S410S-750,direct-connect-spo2-sensors/S410S-750_img1.jpg,si
MED-7022,spo2_direct_connect_sensors,Multi-Site,S810-750,direct-connect-spo2-sensors/S810-750_img1.jpg,si
MED-7022,spo2_direct_connect_sensors,Neonate Soft,S310-750,direct-connect-spo2-sensors/S310-750_img1.jpg,si
MED-7022,spo2_direct_connect_sensors,Pediatric Clip,S110-750,direct-connect-spo2-sensors/S110-750_img1.jpg,si
MED-7022,spo2_direct_connect_sensors,Pediatric Soft,S110S-750,direct-connect-spo2-sensors/S110S-750_img1.jpg,si
MED-7023,spo2_direct_connect_sensors,Adult Clip,S410-760,direct-connect-spo2-sensors/S410-760_img1.jpg,si
MED-7023,spo2_direct_connect_sensors,Adult Soft,S410S-760,direct-connect-spo2-sensors/S410S-760_img1.jpg,si
MED-7023,spo2_direct_connect_sensors,Multi-Site,S810-760,direct-connect-spo2-sensors/S810-760_img1.jpg,si
MED-7023,spo2_direct_connect_sensors,Neonate Soft,S310-760,direct-connect-spo2-sensors/S310-760_img1.jpg,si
MED-7023,spo2_direct_connect_sensors,Pediatric Clip,S110-760,direct-connect-spo2-sensors/S110-760_img1.jpg,si
MED-7023,spo2_direct_connect_sensors,Pediatric Soft,S110S-760,direct-connect-spo2-sensors/S110S-760_img1.jpg,si
MED-7024,spo2_direct_connect_sensors,Adult Clip,S410-800,direct-connect-spo2-sensors/S410-800_img1.jpg,si
MED-7024,spo2_direct_connect_sensors,Adult Soft,S410S-800,direct-connect-spo2-sensors/S410S-800_img1.jpg,si
MED-7024,spo2_direct_connect_sensors,Multi-Site,S810-800,direct-connect-spo2-sensors/S810-800_img1.jpg,si
MED-7024,spo2_direct_connect_sensors,Neonate Soft,S310-800,direct-connect-spo2-sensors/S310-800_img1.jpg,si
MED-7024,spo2_direct_connect_sensors,Pediatric Clip,S110-800,direct-connect-spo2-sensors/S110-800_img1.jpg,si
MED-7024,spo2_direct_connect_sensors,Pediatric Soft,S110S-800,direct-connect-spo2-sensors/S110S-800_img1.jpg,si
MED-7025,spo2_direct_connect_sensors,Adult Clip,S410-84D0,direct-connect-spo2-sensors/S410-84D0_img1.jpg,si
MED-7025,spo2_direct_connect_sensors,Adult Soft,S410S-84D0,direct-connect-spo2-sensors/S410S-84D0_img1.jpg,si
MED-7025,spo2_direct_connect_sensors,Multi-Site,S810-84D0,direct-connect-spo2-sensors/S810-84D0_img1.jpg,si
MED-7025,spo2_direct_connect_sensors,Neonate Soft,S310-84D0,direct-connect-spo2-sensors/S310-84D0_img1.jpg,si
MED-7025,spo2_direct_connect_sensors,Pediatric Clip,S110-84D0,direct-connect-spo2-sensors/S110-84D0_img1.jpg,si
MED-7025,spo2_direct_connect_sensors,Pediatric Soft,S110S-84D0,direct-connect-spo2-sensors/S110S-84D0_img1.jpg,si
MED-7026,spo2_direct_connect_sensors,Adult Clip,S410-910,direct-connect-spo2-sensors/S410-910_img1.jpg,si
MED-7026,spo2_direct_connect_sensors,Adult Soft,S410S-910,direct-connect-spo2-sensors/S410S-910_img1.jpg,si
MED-7026,spo2_direct_connect_sensors,Multi-Site,S810-910,direct-connect-spo2-sensors/S810-910_img1.jpg,si
MED-7026,spo2_direct_connect_sensors,Neonate Soft,S310-910,direct-connect-spo2-sensors/S310-910_img1.jpg,si
MED-7026,spo2_direct_connect_sensors,Pediatric Clip,S110-910,direct-connect-spo2-sensors/S110-910_img1.jpg,si
MED-7026,spo2_direct_connect_sensors,Pediatric Soft,S110S-910,direct-connect-spo2-sensors/S110S-910_img1.jpg,si
MED-7027,spo2_direct_connect_sensors,Adult Clip,S410-91M0,direct-connect-spo2-sensors/S410-91M0_img1.jpg,si
MED-7027,spo2_direct_connect_sensors,Adult Soft,S410S-91M0,direct-connect-spo2-sensors/S410S-91M0_img1.jpg,si
MED-7027,spo2_direct_connect_sensors,Multi-Site,S810-91M0,direct-connect-spo2-sensors/S810-91M0_img1.jpg,si
MED-7027,spo2_direct_connect_sensors,Neonate Soft,S310-91M0,direct-connect-spo2-sensors/S310-91M0_img1.jpg,si
MED-7027,spo2_direct_connect_sensors,Pediatric Clip,S110-91M0,direct-connect-spo2-sensors/S110-91M0_img1.jpg,si
MED-7027,spo2_direct_connect_sensors,Pediatric Soft,S110S-91M0,direct-connect-spo2-sensors/S110S-91M0_img1.jpg,si
MED-7028,spo2_direct_connect_sensors,Adult Clip,S410-960,direct-connect-spo2-sensors/S410-960_img1.jpg,si
MED-7028,spo2_direct_connect_sensors,Adult Soft,S410S-960,direct-connect-spo2-sensors/S410S-960_img1.jpg,si
MED-7028,spo2_direct_connect_sensors,Multi-Site,S810-960,direct-connect-spo2-sensors/S810-960_img1.jpg,si
MED-7028,spo2_direct_connect_sensors,Neonate Soft,S310-960,direct-connect-spo2-sensors/S310-960_img1.jpg,si
MED-7028,spo2_direct_connect_sensors,Pediatric Clip,S110-960,direct-connect-spo2-sensors/S110-960_img1.jpg,si
MED-7028,spo2_direct_connect_sensors,Pediatric Soft,S110S-960,direct-connect-spo2-sensors/S110S-960_img1.jpg,si
MED-7029,spo2_direct_connect_sensors,Adult Clip,S410-97D0,direct-connect-spo2-sensors/S410-97D0_img1.jpg,si
MED-7029,spo2_direct_connect_sensors,Adult Soft,S410S-97D0,direct-connect-spo2-sensors/S410S-97D0_img1.jpg,si
MED-7029,spo2_direct_connect_sensors,Multi-Site,S810-97D0,direct-connect-spo2-sensors/S810-97D0_img1.jpg,si
MED-7029,spo2_direct_connect_sensors,Neonate Soft,S310-97D0,direct-connect-spo2-sensors/S310-97D0_img1.jpg,si
MED-7029,spo2_direct_connect_sensors,Pediatric Clip,S110-97D0,direct-connect-spo2-sensors/S110-97D0_img1.jpg,si
MED-7029,spo2_direct_connect_sensors,Pediatric Soft,S110S-97D0,direct-connect-spo2-sensors/S110S-97D0_img1.jpg,si
MED-7030,spo2_direct_connect_sensors,Adult Clip,S410-990,direct-connect-spo2-sensors/S410-990_img1.jpg,si
MED-7030,spo2_direct_connect_sensors,Adult Soft,S410S-990,direct-connect-spo2-sensors/S410S-990_img1.jpg,si
MED-7030,spo2_direct_connect_sensors,Multi-Site,S810-990,direct-connect-spo2-sensors/S810-990_img1.jpg,si
MED-7030,spo2_direct_connect_sensors,Neonate Soft,S310-990,direct-connect-spo2-sensors/S310-990_img1.jpg,si
MED-7030,spo2_direct_connect_sensors,Pediatric Clip,S110-990,direct-connect-spo2-sensors/S110-990_img1.jpg,si
MED-7030,spo2_direct_connect_sensors,Pediatric Soft,S110S-990,direct-connect-spo2-sensors/S110S-990_img1.jpg,si
MED-7098,spo2_short_sensors,Adult Clip,S401-1050,short-spo2-sensors/S401-1050_img1.jpg,si
MED-7098,spo2_short_sensors,Adult Soft,S401S-1050,short-spo2-sensors/S401S-1050_img1.jpg,si
MED-7098,spo2_short_sensors,Multi-Site,S801-1050,short-spo2-sensors/S801-1050_img1.jpg,si
MED-7098,spo2_short_sensors,Neonate Soft,S301-1050,short-spo2-sensors/S301-1050_img1.jpg,si
MED-7098,spo2_short_sensors,Pediatric Clip,S101-1050,short-spo2-sensors/S101-1050_img1.jpg,si
MED-7098,spo2_short_sensors,Pediatric Soft,S101S-1050,short-spo2-sensors/S101S-1050_img1.jpg,si
MED-7099,spo2_short_sensors,Adult Clip,S401-1050,short-spo2-sensors/S401-1050_img1.jpg,si
MED-7099,spo2_short_sensors,Adult Soft,S401S-1050,short-spo2-sensors/S401S-1050_img1.jpg,si
MED-7099,spo2_short_sensors,Multi-Site,S801-1050,short-spo2-sensors/S801-1050_img1.jpg,si
MED-7099,spo2_short_sensors,Neonate Soft,S301-1050,short-spo2-sensors/S301-1050_img1.jpg,si
MED-7099,spo2_short_sensors,Pediatric Clip,S101-1050,short-spo2-sensors/S101-1050_img1.jpg,si
MED-7099,spo2_short_sensors,Pediatric Soft,S101S-1050,short-spo2-sensors/S101S-1050_img1.jpg,si
MED-7100,spo2_short_sensors,Adult Clip,S403-010,short-spo2-sensors/S403-010_img1.jpg,si
MED-7100,spo2_short_sensors,Adult Soft,S403S-010,short-spo2-sensors/S403S-010_img1.jpg,si
MED-7100,spo2_short_sensors,Multi-Site,S803-010,short-spo2-sensors/S803-010_img1.jpg,si
MED-7100,spo2_short_sensors,Neonate Soft,S303-010,short-spo2-sensors/S303-010_img1.jpg,si
MED-7100,spo2_short_sensors,Pediatric Clip,S103-010,short-spo2-sensors/S103-010_img1.jpg,si
MED-7100,spo2_short_sensors,Pediatric Soft,S103S-010,short-spo2-sensors/S103S-010_img1.jpg,si
MED-7101,spo2_short_sensors,Adult Clip,S403-01P0,short-spo2-sensors/S403-01P0_img1.jpg,si
MED-7101,spo2_short_sensors,Adult Soft,S403S-01P0,short-spo2-sensors/S403S-01P0_img1.jpg,si
MED-7101,spo2_short_sensors,Multi-Site,S803-01P0,short-spo2-sensors/S803-01P0_img1.jpg,si
MED-7101,spo2_short_sensors,Neonate Soft,S303-01P0,short-spo2-sensors/S303-01P0_img1.jpg,si
MED-7101,spo2_short_sensors,Pediatric Clip,S103-01P0,short-spo2-sensors/S103-01P0_img1.jpg,si
MED-7101,spo2_short_sensors,Pediatric Soft,S103S-01P0,short-spo2-sensors/S103S-01P0_img1.jpg,si
MED-7102,spo2_short_sensors,Adult Clip,S403-020,short-spo2-sensors/S403-020_img1.jpg,si
MED-7102,spo2_short_sensors,Adult Soft,S403S-020,short-spo2-sensors/S403S-020_img1.jpg,si
MED-7102,spo2_short_sensors,Multi-Site,S803-020,short-spo2-sensors/S803-020_img1.jpg,si
MED-7102,spo2_short_sensors,Neonate Soft,S303-020,short-spo2-sensors/S303-020_img1.jpg,si
MED-7102,spo2_short_sensors,Pediatric Clip,S103-020,short-spo2-sensors/S103-020_img1.jpg,si
MED-7102,spo2_short_sensors,Pediatric Soft,S103S-020,short-spo2-sensors/S103S-020_img1.jpg,si
MED-7103,spo2_short_sensors,Adult Clip,S403-030,short-spo2-sensors/S403-030_img1.jpg,si
MED-7103,spo2_short_sensors,Adult Soft,S403S-030,short-spo2-sensors/S403S-030_img1.jpg,si
MED-7103,spo2_short_sensors,Multi-Site,S803-030,short-spo2-sensors/S803-030_img1.jpg,si
MED-7103,spo2_short_sensors,Neonate Soft,S303-030,short-spo2-sensors/S303-030_img1.jpg,si
MED-7103,spo2_short_sensors,Pediatric Clip,S103-030,short-spo2-sensors/S103-030_img1.jpg,si
MED-7103,spo2_short_sensors,Pediatric Soft,S103S-030,short-spo2-sensors/S103S-030_img1.jpg,si
MED-7104,spo2_short_sensors,Adult Clip,S403-060,short-spo2-sensors/S403-060_img1.jpg,si
MED-7104,spo2_short_sensors,Adult Soft,S403S-060,short-spo2-sensors/S403S-060_img1.jpg,si
MED-7104,spo2_short_sensors,Multi-Site,S803-060,short-spo2-sensors/S803-060_img1.jpg,si
MED-7104,spo2_short_sensors,Neonate Soft,S303-060,short-spo2-sensors/S303-060_img1.jpg,si
MED-7104,spo2_short_sensors,Pediatric Clip,S103-060,short-spo2-sensors/S103-060_img1.jpg,si
MED-7104,spo2_short_sensors,Pediatric Soft,S103S-060,short-spo2-sensors/S103S-060_img1.jpg,si
MED-7105,spo2_short_sensors,Adult Clip,S403-070,short-spo2-sensors/S403-070_img1.jpg,si
MED-7105,spo2_short_sensors,Adult Soft,S403S-070,short-spo2-sensors/S403S-070_img1.jpg,si
MED-7105,spo2_short_sensors,Multi-Site,S803-070,short-spo2-sensors/S803-070_img1.jpg,si
MED-7105,spo2_short_sensors,Neonate Soft,S303-070,short-spo2-sensors/S303-070_img1.jpg,si
MED-7105,spo2_short_sensors,Pediatric Clip,S103-070,short-spo2-sensors/S103-070_img1.jpg,si
MED-7105,spo2_short_sensors,Pediatric Soft,S103S-070,short-spo2-sensors/S103S-070_img1.jpg,si
MED-7106,spo2_short_sensors,Adult Clip,S403-080,short-spo2-sensors/S403-080_img1.jpg,si
MED-7106,spo2_short_sensors,Adult Soft,S403S-080,short-spo2-sensors/S403S-080_img1.jpg,si
MED-7106,spo2_short_sensors,Multi-Site,S803-080,short-spo2-sensors/S803-080_img1.jpg,si
